date,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level,location,flood_severity,drought_severity,elevation,slope,soil_type,3d_precip_sum,7d_precip_avg,temp_range,temp_7d_avg,river_flow_3d_diff,groundwater_7d_avg,days_since_rain
2012-10-16,35.0,24.0,0.0,63.54,0,565,0,77.5,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,48.0,0.0,222
2012-10-15,35.0,24.0,0.0,63.54,0,588,0,77.5,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,53.0,0.0,223
2012-10-14,35.0,24.0,0.0,65.65,0,619,0,77.5,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,72.0,0.0,224
2012-10-13,35.0,24.0,0.0,65.65,0,663,0,77.5,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,98.0,0.0,225
2012-10-12,35.0,24.0,0.0,65.65,0,725,0,78.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,137.0,0.0,226
2012-10-11,35.0,24.0,0.0,65.65,0,768,0,78.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,149.0,0.0,227
2012-10-10,35.0,24.0,0.0,68.77,0,813,0,78.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,150.0,0.0,228
2012-10-09,35.0,24.0,0.0,68.77,0,858,0,78.0,Yagoua,0,0,330,3,silty,0.0,0.0,11.0,35.0,133.0,0.0,229
2012-10-08,35.0,24.0,0.0,68.77,0,909,0,78.0,Yagoua,1,0,330,3,silty,0.0,0.0,11.0,35.0,141.0,0.0,230
2012-10-07,35.0,24.0,0.0,68.77,0,923,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.0,35.0,110.0,0.0,231
2012-10-06,35.0,24.0,0.0,70.89,0,-999,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.0,35.0,-1857.0,0.0,232
2012-10-05,35.0,24.0,0.0,70.89,0,-999,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.0,35.0,-1908.0,0.0,233
2012-10-04,35.0,24.0,0.0,70.89,0,-999,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.0,35.0,-1922.0,0.0,234
2012-10-03,35.0,23.8,0.0,70.89,0,-999,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.2,35.0,0.0,0.0,235
2012-10-02,35.0,23.6,0.0,70.89,0,-999,0,78.5,Yagoua,1,0,330,3,silty,0.0,0.0,11.399999999999999,35.0,0.0,0.0,236
2012-10-01,35.0,23.4,0.0,73.0,0,-999,0,79.0,Yagoua,1,0,330,3,silty,0.0,0.0,11.600000000000001,35.0,0.0,0.0,237
2012-09-30,35.0,23.4,0.0,73.0,0,-999,0,79.0,Yagoua,1,0,330,3,silty,0.0,0.0,11.600000000000001,35.0,0.0,0.0,238
2012-09-29,35.0,23.4,2.8,73.0,0,1112,0,79.0,Yagoua,1,0,330,3,silty,2.8,0.4000000000000001,11.600000000000001,35.0,2111.0,0.0,0
2012-09-28,35.0,23.4,2.5,75.41,0,1101,0,79.0,Yagoua,1,0,330,3,silty,5.3,0.7571428571428572,11.600000000000001,35.0,2100.0,0.0,0
2012-09-27,32.7,23.1,0.0,75.41,0,1101,0,80.5,Yagoua,1,0,330,3,silty,5.3,0.7571428571428572,9.600000000000001,34.67142857142857,2100.0,0.0,2
2012-09-26,32.5,23.1,0.0,75.41,0,1101,0,80.5,Yagoua,1,0,330,3,silty,2.5,0.7571428571428572,9.399999999999999,34.31428571428571,-11.0,0.0,3
2012-09-25,32.4,23.1,0.0,76.22,0,1092,0,80.5,Yagoua,1,0,330,3,silty,0.0,0.7571428571428572,9.299999999999997,33.94285714285714,-9.0,0.0,4
2012-09-24,32.0,23.1,3.111,76.22,0,1081,0,80.5,Yagoua,1,0,330,3,silty,3.111,1.2015714285714287,8.899999999999999,33.51428571428571,-20.0,0.0,0
2012-09-23,32.0,23.1,2.5,76.22,0,1076,0,80.5,Yagoua,1,0,330,3,silty,5.611000000000001,1.558714285714286,8.899999999999999,33.08571428571428,-25.0,0.0,0
2012-09-22,32.0,23.1,4.2,78.34,0,1056,0,80.5,Yagoua,1,0,330,3,silty,9.811,1.7587142857142857,8.899999999999999,32.65714285714286,-36.0,0.0,0
2012-09-21,32.1,23.1,4.2,79.68,0,1066,0,82.0,Yagoua,1,0,330,3,silty,10.899999999999999,2.0015714285714283,9.0,32.24285714285714,-15.0,0.0,0
2012-09-20,32.0,23.1,3.8,80.43,0,1066,0,82.0,Yagoua,1,0,330,3,silty,12.2,2.5444285714285715,8.899999999999999,32.142857142857146,-10.0,0.0,0
2012-09-19,32.0,23.4,2.6,80.43,1,1066,0,82.0,Yagoua,1,0,330,3,silty,10.6,2.915857142857143,8.600000000000001,32.07142857142857,10.0,0.0,0
2012-09-18,32.0,23.4,0.0,81.32,1,1071,0,82.0,Yagoua,1,0,330,3,silty,6.4,2.915857142857143,8.600000000000001,32.01428571428572,5.0,0.0,2
2012-09-17,32.0,23.4,0.0,82.07,1,1071,0,82.0,Yagoua,1,0,330,3,silty,2.6,2.4714285714285715,8.600000000000001,32.01428571428572,5.0,0.0,3
2012-09-16,32.0,23.4,4.5,82.07,1,1066,0,82.0,Yagoua,1,0,330,3,silty,4.5,2.757142857142857,8.600000000000001,32.01428571428572,0.0,0.0,0
2012-09-15,32.0,23.4,5.22,82.07,1,1061,0,82.0,Yagoua,1,0,330,3,silty,9.719999999999999,2.902857142857143,8.600000000000001,32.01428571428572,-10.0,0.0,0
2012-09-14,31.5,23.4,5.67,82.64,1,1051,0,82.0,Yagoua,1,0,330,3,silty,15.39,3.1128571428571425,8.100000000000001,31.928571428571427,-20.0,0.0,0
2012-09-13,31.5,23.5,3.1,82.64,1,1041,0,84.0,Yagoua,1,0,330,3,silty,13.99,3.012857142857143,8.0,31.857142857142858,-25.0,0.0,0
2012-09-12,31.5,23.4,2.7,82.64,1,1026,0,84.0,Yagoua,1,0,330,3,silty,11.469999999999999,3.0271428571428567,8.100000000000001,31.785714285714285,-35.0,0.0,0
2012-09-11,31.5,23.4,2.4,82.64,0,1011,0,84.0,Yagoua,1,0,330,3,silty,8.2,3.3699999999999997,8.100000000000001,31.714285714285715,-40.0,0.0,0
2012-09-10,32.5,23.4,0.0,82.64,1,1001,0,84.0,Yagoua,1,0,330,3,silty,5.1000000000000005,3.3699999999999997,9.100000000000001,31.785714285714285,-40.0,0.0,2
2012-09-09,32.7,23.4,3.23,83.112,1,981,0,84.0,Yagoua,1,0,330,3,silty,5.63,3.188571428571428,9.300000000000004,31.885714285714283,-45.0,0.0,0
2012-09-08,32.7,23.6,3.34,83.112,1,967,0,84.0,Yagoua,1,0,330,3,silty,6.57,2.9199999999999995,9.100000000000001,31.985714285714284,-44.0,0.0,0
2012-09-07,32.7,23.4,4.15,83.112,1,933,0,86.0,Yagoua,1,0,330,3,silty,10.72,2.7028571428571433,9.300000000000004,32.15714285714286,-68.0,0.0,0
2012-09-06,32.7,23.4,6.98,83.112,1,900,0,87.0,Yagoua,1,0,330,3,silty,14.47,3.257142857142857,9.300000000000004,32.32857142857143,-81.0,0.0,0
2012-09-05,32.7,23.7,0.0,83.112,1,858,0,89.0,Yagoua,1,0,330,3,silty,11.13,2.8714285714285714,9.000000000000004,32.50000000000001,-109.0,0.0,2
2012-09-04,32.9,23.4,0.0,83.112,0,808,0,90.0,Yagoua,1,0,330,3,silty,6.98,2.528571428571429,9.5,32.7,-125.0,0.0,3
2012-09-03,32.4,23.7,3.54,84.61,0,747,0,92.0,Yagoua,1,0,330,3,silty,3.54,3.0342857142857147,8.7,32.68571428571429,-153.0,0.0,0
2012-09-02,32.4,23.0,2.83,84.61,1,623,0,92.0,Yagoua,1,0,330,3,silty,6.37,2.9771428571428578,9.399999999999999,32.642857142857146,-235.0,0.0,0
2012-09-01,32.4,23.0,3.11,84.61,1,573,0,94.0,Yagoua,1,0,330,3,silty,9.48,2.944285714285715,9.399999999999999,32.6,-235.0,0.0,0
2012-08-31,32.1,23.0,0.0,84.61,1,458,0,97.0,Yagoua,1,0,330,3,silty,5.9399999999999995,2.3514285714285714,9.100000000000001,32.51428571428571,-289.0,0.0,2
2012-08-30,32.8,23.0,0.0,84.61,1,421,0,97.0,Yagoua,1,0,330,3,silty,3.11,1.3542857142857143,9.799999999999997,32.528571428571425,-202.0,0.0,3
2012-08-29,32.8,23.0,4.38,84.61,1,411,0,97.0,Yagoua,1,0,330,3,silty,4.38,1.98,9.799999999999997,32.54285714285714,-162.0,0.0,0
2012-08-28,32.8,23.0,7.11,84.61,1,427,0,97.0,Yagoua,1,0,330,3,silty,11.49,2.9957142857142856,9.799999999999997,32.528571428571425,-31.0,0.0,0
2012-08-27,30.0,23.0,7.11,84.61,1,427,0,97.0,Yagoua,1,0,330,3,silty,18.6,3.505714285714286,7.0,32.18571428571429,6.0,0.0,0
2012-08-26,29.0,23.0,7.11,84.61,1,451,0,97.0,Yagoua,1,0,330,3,silty,21.330000000000002,4.117142857142857,6.0,31.7,40.0,0.0,0
2012-08-25,31.0,23.0,6.23,84.61,0,478,0,97.0,Yagoua,1,0,330,3,silty,20.450000000000003,4.562857142857143,8.0,31.5,51.0,0.0,0
2012-08-24,30.0,23.0,8.5,84.61,0,478,0,97.0,Yagoua,1,0,330,3,silty,21.840000000000003,5.777142857142857,7.0,31.2,51.0,0.0,0
2012-08-23,30.0,23.0,6.45,84.61,0,482,0,97.0,Yagoua,1,0,330,3,silty,21.18,6.698571428571428,7.0,30.8,31.0,0.0,0
2012-08-22,30.0,23.0,6.98,84.61,0,482,0,97.0,Yagoua,1,0,330,3,silty,21.93,7.070000000000001,7.0,30.400000000000002,4.0,0.0,0
2012-08-21,30.0,23.0,4.56,85.32,1,485,0,97.0,Yagoua,1,0,330,3,silty,17.990000000000002,6.7057142857142855,7.0,30.0,7.0,0.0,0
2012-08-20,30.0,23.0,9.33,85.54,1,485,0,97.0,Yagoua,1,0,330,3,silty,20.87,7.022857142857142,7.0,30.0,3.0,0.0,0
2012-08-19,30.0,23.0,7.45,86.22,1,499,0,97.0,Yagoua,1,0,330,3,silty,21.34,7.071428571428571,7.0,30.142857142857142,17.0,0.0,0
2012-08-18,30.0,23.0,8.34,86.31,1,514,0,97.0,Yagoua,1,0,330,3,silty,25.12,7.372857142857143,7.0,30.0,29.0,0.0,0
2012-08-17,30.0,23.0,8.34,86.34,1,514,0,97.0,Yagoua,1,0,330,3,silty,24.13,7.3500000000000005,7.0,30.0,29.0,0.0,0
2012-08-16,30.0,23.0,8.34,86.55,1,468,0,97.0,Yagoua,1,0,330,3,silty,25.02,7.62,7.0,30.0,-31.0,0.0,0
2012-08-15,30.0,23.0,7.32,85.66,1,482,0,97.0,Yagoua,1,0,330,3,silty,24.0,7.668571428571427,7.0,30.0,-32.0,0.0,0
2012-08-14,30.0,23.0,5.31,85.66,1,492,0,97.0,Yagoua,1,0,330,3,silty,20.97,7.775714285714286,7.0,30.0,-22.0,0.0,0
2012-08-13,30.0,23.0,7.98,86.66,1,493,0,97.5,Yagoua,1,0,330,3,silty,20.61,7.582857142857143,7.0,30.0,25.0,0.0,0
2012-08-12,30.0,23.0,7.98,86.66,1,503,0,97.5,Yagoua,1,0,330,3,silty,21.27,7.658571428571428,7.0,30.0,21.0,0.0,0
2012-08-11,30.0,23.0,7.98,86.66,1,521,0,97.5,Yagoua,1,0,330,3,silty,23.94,7.607142857142857,7.0,30.0,29.0,0.0,0
2012-08-10,30.0,23.0,7.98,86.66,1,547,0,97.5,Yagoua,1,0,330,3,silty,23.94,7.555714285714286,7.0,30.0,54.0,0.0,0
2012-08-09,30.0,23.0,4.23,86.66,1,600,0,97.5,Yagoua,1,0,330,3,silty,20.19,6.968571428571429,7.0,30.0,97.0,0.0,0
2012-08-08,30.0,23.0,4.23,86.66,1,573,0,97.5,Yagoua,1,0,330,3,silty,16.44,6.527142857142858,7.0,30.0,52.0,0.0,0
2012-08-07,30.0,23.0,9.22,86.66,1,539,0,97.5,Yagoua,1,0,330,3,silty,17.680000000000003,7.085714285714287,7.0,30.0,-8.0,0.0,0
2012-08-06,30.0,23.0,9.22,86.66,1,471,0,97.5,Yagoua,1,0,330,3,silty,22.67,7.262857142857143,7.0,30.0,-129.0,0.0,0
2012-08-05,30.0,23.0,9.22,86.66,1,401,0,97.5,Yagoua,1,0,330,3,silty,27.660000000000004,7.44,7.0,30.0,-172.0,0.0,0
2012-08-04,30.0,23.0,8.115,86.66,1,346,0,96.0,Yagoua,1,0,330,3,silty,26.555,7.4592857142857145,7.0,30.0,-193.0,0.0,0
2012-08-03,30.0,23.0,6.77,86.66,1,328,0,96.0,Yagoua,1,0,330,3,silty,24.105000000000004,7.286428571428572,7.0,30.0,-143.0,0.0,0
2012-08-02,32.0,23.0,6.77,86.66,1,297,0,96.0,Yagoua,1,0,330,3,silty,21.655,7.649285714285715,9.0,30.285714285714285,-104.0,0.0,0
2012-08-01,31.0,23.0,6.77,86.66,1,267,0,92.0,Yagoua,1,0,330,3,silty,20.31,8.012142857142857,8.0,30.428571428571427,-79.0,0.0,0
2012-07-31,33.0,24.0,6.77,86.66,1,254,0,92.0,Yagoua,1,0,330,3,silty,20.31,7.6621428571428565,9.0,30.857142857142858,-74.0,0.0,0
2012-07-30,34.0,24.0,9.55,86.66,1,247,0,92.0,Yagoua,1,0,330,3,silty,23.09,7.709285714285714,10.0,31.428571428571427,-50.0,0.0,0
2012-07-29,34.0,24.0,8.33,86.66,1,269,0,88.0,Yagoua,1,0,330,3,silty,24.65,7.582142857142857,10.0,32.0,2.0,0.0,0
2012-07-28,32.0,24.0,7.44,86.66,1,247,0,88.0,Yagoua,1,0,330,3,silty,25.32,7.485714285714286,8.0,32.285714285714285,-7.0,0.0,0
2012-07-27,31.0,24.0,7.99,86.66,1,257,0,88.0,Yagoua,1,0,330,3,silty,23.76,7.660000000000001,7.0,32.42857142857143,10.0,0.0,0
2012-07-26,33.0,24.0,7.89,86.66,1,269,0,88.0,Yagoua,1,0,330,3,silty,23.32,7.819999999999999,9.0,32.57142857142857,0.0,0.0,0
2012-07-25,33.0,24.0,5.67,86.66,1,277,0,87.0,Yagoua,1,0,330,3,silty,21.549999999999997,7.662857142857143,9.0,32.857142857142854,30.0,0.0,0
2012-07-24,33.0,24.0,5.67,86.66,1,297,0,86.0,Yagoua,1,0,330,3,silty,19.23,7.505714285714285,9.0,32.857142857142854,40.0,0.0,0
2012-07-23,33.0,24.0,8.1,86.66,1,302,0,85.0,Yagoua,1,0,330,3,silty,19.439999999999998,7.298571428571429,9.0,32.714285714285715,33.0,0.0,0
2012-07-22,33.0,24.0,6.4,86.22,1,257,0,85.0,Yagoua,1,0,330,3,silty,20.17,7.022857142857143,9.0,32.57142857142857,-20.0,0.0,0
2012-07-21,33.0,24.0,9.4,86.22,1,244,0,85.0,Yagoua,1,0,330,3,silty,23.9,7.3028571428571425,9.0,32.714285714285715,-53.0,0.0,0
2012-07-20,33.0,24.0,9.14,86.22,1,242,0,85.0,Yagoua,1,0,330,3,silty,24.94,7.467142857142856,9.0,33.0,-60.0,0.0,0
2012-07-19,33.0,24.0,6.4,86.22,1,239,0,83.5,Yagoua,1,0,330,3,silty,24.939999999999998,7.2542857142857144,9.0,33.0,-18.0,0.0,0
2012-07-18,33.0,24.0,7.34,86.22,1,230,0,83.5,Yagoua,1,0,330,3,silty,22.880000000000003,7.492857142857143,9.0,33.0,-14.0,0.0,0
2012-07-17,33.0,24.0,7.21,86.22,1,256,0,80.0,Yagoua,0,0,330,3,silty,20.95,7.7128571428571435,9.0,33.0,14.0,0.0,0
2012-07-16,33.0,24.0,8.3,86.22,1,277,0,79.0,Yagoua,0,0,330,3,silty,22.85,7.741428571428571,9.0,33.0,38.0,0.0,0
2012-07-15,33.0,24.0,4.65,86.22,1,267,0,78.0,Yagoua,0,0,330,3,silty,20.16,7.491428571428572,9.0,33.0,37.0,0.0,0
2012-07-14,33.0,24.0,4.65,86.22,1,267,0,77.0,Yagoua,0,0,330,3,silty,17.6,6.812857142857143,9.0,33.0,11.0,0.0,0
2012-07-13,33.0,24.0,8.23,84.334,1,272,0,77.0,Yagoua,0,0,330,3,silty,17.53,6.682857142857143,9.0,33.0,-5.0,0.0,0
2012-07-12,33.0,24.0,3.78,84.334,1,305,0,76.0,Yagoua,0,0,330,3,silty,16.66,6.308571428571428,9.0,33.0,38.0,0.0,0
2012-07-11,33.0,24.0,6.78,84.334,1,343,0,76.0,Yagoua,0,0,330,3,silty,18.79,6.228571428571429,9.0,33.0,76.0,0.0,0
2012-07-10,33.0,24.0,7.87,84.334,1,349,0,76.0,Yagoua,0,0,330,3,silty,18.43,6.322857142857144,9.0,33.0,77.0,0.0,0
2012-07-09,33.0,24.0,7.87,84.334,1,331,0,76.0,Yagoua,0,0,330,3,silty,22.52,6.2614285714285725,9.0,33.0,26.0,0.0,0
2012-07-08,33.0,24.0,7.87,84.334,1,277,0,76.0,Yagoua,0,0,330,3,silty,23.61,6.721428571428571,9.0,33.0,-66.0,0.0,0
2012-07-07,33.0,24.0,7.87,84.334,1,191,0,74.0,Yagoua,0,0,330,3,silty,23.61,7.1814285714285715,9.0,33.0,-158.0,0.0,0
2012-07-06,33.0,24.0,6.45,84.334,1,183,0,73.0,Yagoua,0,0,330,3,silty,22.189999999999998,6.927142857142857,9.0,33.0,-148.0,0.0,0
2012-07-05,33.0,24.0,7.46,84.334,1,152,0,73.0,Yagoua,0,0,330,3,silty,21.779999999999998,7.452857142857143,9.0,33.0,-125.0,0.0,0
2012-07-04,33.0,24.0,7.46,84.334,1,142,0,73.0,Yagoua,0,0,330,3,silty,21.369999999999997,7.55,9.0,33.0,-49.0,0.0,0
2012-07-03,33.0,24.0,7.46,82.334,1,141,0,73.0,Yagoua,0,0,330,3,silty,22.38,7.491428571428571,9.0,33.0,-42.0,0.0,0
2012-07-02,33.0,24.0,7.46,79.134,1,141,0,71.0,Yagoua,0,0,330,3,silty,22.38,7.432857142857143,9.0,33.0,-11.0,0.0,0
2012-07-01,33.0,26.0,6.88,78.01,1,142,0,70.0,Yagoua,0,0,330,3,silty,21.799999999999997,7.291428571428573,7.0,33.0,0.0,0.0,0
2012-06-30,33.0,26.0,6.88,78.01,1,142,0,69.0,Yagoua,0,0,330,3,silty,21.22,7.1499999999999995,7.0,33.0,1.0,0.0,0
2012-06-29,34.0,26.0,6.88,78.01,1,141,0,67.5,Yagoua,0,0,330,3,silty,20.64,7.211428571428572,8.0,33.142857142857146,0.0,0.0,0
2012-06-28,34.0,26.0,6.743,78.01,1,139,0,67.5,Yagoua,0,0,330,3,silty,20.503,7.109000000000001,8.0,33.285714285714285,-3.0,0.0,0
2012-06-27,35.5,26.0,6.76,74.64,1,139,0,67.5,Yagoua,0,0,330,3,silty,20.383,7.009,9.5,33.642857142857146,-3.0,0.0,0
2012-06-26,36.0,26.0,5.33,74.64,1,137,0,67.5,Yagoua,0,0,330,3,silty,18.833,6.704714285714286,10.0,34.07142857142857,-4.0,0.0,0
2012-06-25,35.0,26.0,0.0,74.64,1,141,0,65.0,Yagoua,0,0,330,3,silty,12.089999999999998,5.639,9.0,34.357142857142854,2.0,0.0,2
2012-06-24,34.0,26.0,8.54,74.64,1,154,0,63.5,Yagoua,0,0,330,3,silty,13.869999999999997,5.876142857142858,8.0,34.5,15.0,0.0,0
2012-06-23,36.0,26.0,8.54,74.64,1,148,0,63.5,Yagoua,0,0,330,3,silty,17.08,6.113285714285714,10.0,34.92857142857143,11.0,0.0,0
2012-06-22,36.5,26.0,8.54,74.64,1,133,0,63.5,Yagoua,0,0,330,3,silty,25.619999999999997,6.350428571428571,10.5,35.285714285714285,-8.0,0.0,0
2012-06-21,36.5,26.0,0.0,74.64,1,122,0,62.0,Yagoua,0,1,330,3,silty,17.08,5.387142857142856,10.5,35.642857142857146,-32.0,0.0,2
2012-06-20,36.5,26.0,0.0,72.22,1,110,0,62.0,Yagoua,0,1,330,3,silty,8.539999999999997,4.421428571428571,10.5,35.785714285714285,-38.0,0.0,3
2012-06-19,36.5,26.0,0.0,72.22,1,107,0,62.0,Yagoua,0,1,330,3,silty,0.0,3.6599999999999997,10.5,35.857142857142854,-26.0,0.0,4
2012-06-18,36.5,26.0,5.34,72.22,1,100,0,62.0,Yagoua,0,1,330,3,silty,5.339999999999998,4.422857142857143,10.5,36.07142857142857,-22.0,0.0,0
2012-06-17,36.5,26.0,5.76,72.22,1,95,0,62.0,Yagoua,0,1,330,3,silty,11.099999999999998,4.025714285714286,10.5,36.42857142857143,-15.0,0.0,0
2012-06-16,36.5,26.0,3.45,72.22,1,89,0,61.0,Yagoua,0,1,330,3,silty,14.549999999999997,3.2985714285714285,10.5,36.5,-18.0,0.0,0
2012-06-15,36.5,26.0,3.23,72.22,1,87,0,61.0,Yagoua,0,1,330,3,silty,12.439999999999998,2.54,10.5,36.5,-13.0,0.0,0
2012-06-14,36.5,26.0,3.23,69.01,1,84,0,61.0,Yagoua,0,1,330,3,silty,9.909999999999998,3.0014285714285713,10.5,36.5,-11.0,0.0,0
2012-06-13,36.5,26.0,6.67,69.01,1,79,0,61.0,Yagoua,0,1,330,3,silty,13.129999999999999,3.954285714285714,10.5,36.5,-10.0,0.0,0
2012-06-12,36.5,26.0,6.67,69.01,1,73,0,59.5,Yagoua,0,1,330,3,silty,16.569999999999997,4.9071428571428575,10.5,36.5,-14.0,0.0,0
2012-06-11,36.5,26.0,0.0,69.01,1,70,0,59.5,Yagoua,0,1,330,3,silty,13.339999999999996,4.144285714285714,10.5,36.5,-14.0,0.0,2
2012-06-10,36.5,26.0,0.0,62.23,1,66,0,59.5,Yagoua,0,1,330,3,silty,6.669999999999998,3.3214285714285716,10.5,36.5,-13.0,0.0,3
2012-06-09,36.5,26.0,4.56,62.23,1,58,0,59.5,Yagoua,0,1,330,3,silty,4.559999999999998,3.48,10.5,36.5,-15.0,0.0,0
2012-06-08,36.5,26.0,0.0,62.23,1,57,0,59.5,Yagoua,0,1,330,3,silty,4.559999999999998,3.0185714285714282,10.5,36.5,-13.0,0.0,2
2012-06-07,36.5,26.0,4.788,56.43,1,56,0,59.5,Yagoua,0,1,330,3,silty,9.347999999999999,3.241142857142857,10.5,36.5,-10.0,0.0,0
2012-06-06,36.5,26.0,0.0,56.43,1,52,0,59.5,Yagoua,0,1,330,3,silty,4.7879999999999985,2.2882857142857143,10.5,36.5,-6.0,0.0,2
2012-06-05,36.5,29.0,0.0,56.43,1,49,0,59.5,Yagoua,0,1,330,3,silty,4.7879999999999985,1.3354285714285712,7.5,36.5,-8.0,0.0,3
2012-06-04,38.5,29.0,6.32,56.43,1,50,0,59.5,Yagoua,0,1,330,3,silty,6.3199999999999985,2.238285714285714,9.5,36.785714285714285,-6.0,0.0,0
2012-06-03,36.5,29.0,5.34,56.43,1,51,0,59.5,Yagoua,0,1,330,3,silty,11.659999999999998,3.001142857142857,7.5,36.785714285714285,-1.0,0.0,0
2012-06-02,36.5,29.0,6.77,51.45,1,51,0,59.5,Yagoua,0,1,330,3,silty,18.43,3.3168571428571427,7.5,36.785714285714285,2.0,0.0,0
2012-06-01,36.5,29.0,3.456,51.45,1,50,0,59.5,Yagoua,0,1,330,3,silty,15.565999999999997,3.8105714285714285,7.5,36.785714285714285,0.0,0.0,0
2012-05-31,36.5,29.0,0.0,51.45,1,50,0,59.5,Yagoua,0,1,330,3,silty,10.225999999999997,3.1265714285714283,7.5,36.785714285714285,-1.0,0.0,2
2012-05-30,36.5,29.0,0.0,51.45,1,49,0,59.5,Yagoua,0,1,330,3,silty,3.455999999999998,3.1265714285714283,7.5,36.785714285714285,-2.0,0.0,3
2012-05-29,38.5,29.0,0.0,51.45,1,48,0,59.5,Yagoua,0,1,330,3,silty,0.0,3.1265714285714283,9.5,37.07142857142857,-2.0,0.0,4
2012-05-28,38.5,29.0,0.0,51.45,1,47,0,59.5,Yagoua,0,1,330,3,silty,0.0,2.2237142857142858,9.5,37.07142857142857,-3.0,0.0,5
2012-05-27,38.5,29.0,4.43,47.88,1,46,0,59.5,Yagoua,0,1,330,3,silty,4.429999999999998,2.0937142857142854,9.5,37.357142857142854,-3.0,0.0,0
2012-05-26,39.0,29.0,3.23,47.88,1,45,0,59.5,Yagoua,0,1,330,3,silty,7.659999999999998,1.5879999999999999,10.0,37.714285714285715,-3.0,0.0,0
2012-05-25,39.0,29.0,0.0,47.88,1,44,0,59.5,Yagoua,0,1,330,3,silty,7.659999999999998,1.0942857142857143,10.0,38.07142857142857,-3.0,0.0,2
2012-05-24,39.0,29.0,0.0,47.88,1,42,0,59.5,Yagoua,0,1,330,3,silty,3.229999999999998,1.0942857142857143,10.0,38.42857142857143,-4.0,0.0,3
2012-05-23,39.0,29.0,3.1,47.88,1,41,0,59.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,38.785714285714285,-4.0,0.0,0
2012-05-22,39.0,29.0,0.0,43.23,1,39,0,59.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,38.857142857142854,-5.0,0.0,2
2012-05-21,39.0,29.0,0.0,43.23,1,38,0,59.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,38.92857142857143,-4.0,0.0,3
2012-05-20,39.0,29.0,2.45,43.23,1,37,0,59.5,Yagoua,0,1,330,3,silty,2.4499999999999984,1.2542857142857144,10.0,39.0,-4.0,0.0,0
2012-05-19,39.0,29.0,3.66,43.23,1,36,0,59.5,Yagoua,0,1,330,3,silty,6.1099999999999985,1.3157142857142858,10.0,39.0,-3.0,0.0,0
2012-05-18,39.0,29.0,3.56,35.55,1,35,0,59.5,Yagoua,0,1,330,3,silty,9.669999999999998,1.8242857142857145,10.0,39.0,-3.0,0.0,0
2012-05-17,39.0,29.0,0.0,33.43,1,34,0,59.5,Yagoua,0,1,330,3,silty,7.219999999999999,1.8242857142857145,10.0,39.0,-3.0,0.0,2
2012-05-16,39.0,29.0,0.0,29.02,1,31,0,59.5,Yagoua,0,1,330,3,silty,3.5599999999999983,1.3814285714285717,10.0,39.0,-5.0,0.0,3
2012-05-15,39.0,29.0,0.0,29.02,1,31,0,59.5,Yagoua,0,1,330,3,silty,0.0,1.3814285714285717,10.0,39.0,-4.0,0.0,4
2012-05-14,39.0,29.0,0.0,26.55,1,30,0,59.5,Yagoua,0,1,330,3,silty,0.0,1.3814285714285717,10.0,39.0,-4.0,0.0,5
2012-05-13,39.0,29.0,0.0,26.55,1,30,0,59.5,Yagoua,0,1,330,3,silty,0.0,1.0314285714285716,10.0,39.0,-1.0,0.0,6
2012-05-12,39.0,29.0,0.0,24.33,1,29,0,59.5,Yagoua,0,1,330,3,silty,0.0,0.5085714285714287,10.0,39.0,-2.0,0.0,7
2012-05-11,39.0,29.0,2.67,21.76,1,29,0,59.5,Yagoua,0,1,330,3,silty,2.669999999999998,0.38142857142857156,10.0,39.0,-1.0,0.0,0
2012-05-10,39.0,29.0,2.1,18.44,1,28,0,27.0,Yagoua,0,1,330,3,silty,4.769999999999998,0.6814285714285716,10.0,39.0,-2.0,0.0,0
2012-05-09,39.0,29.0,0.0,18.44,1,27,0,27.0,Yagoua,0,1,330,3,silty,4.769999999999998,0.6814285714285716,10.0,39.0,-2.0,0.0,2
2012-05-08,39.0,29.0,0.0,18.44,1,27,0,27.0,Yagoua,0,1,330,3,silty,2.0999999999999983,0.6814285714285716,10.0,39.0,-2.0,0.0,3
2012-05-07,39.0,28.0,0.0,18.44,1,27,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.6814285714285716,11.0,39.0,-1.0,0.0,4
