location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level,year,month,day,week,day_of_week,is_weekend,cumulative_precipitation,lag_groundwater_level_1d,lag_groundwater_level_7d,rolling_mean_water_7d,rolling_std_water_7d,precipitation_normalized,groundwater_level_normalized,cumulative_precipitation_normalized,flood,drought
Yagoua,330,3,silty,2021-06-25,0,1,36.0,26.0,8.54,72.22,0,154,0,65.0,2021,6,25,25,4,0,6436.575,0.0,0.0,0.0,0.0,0.7413194444444443,0.0,0.72338201003114,0,1
Yagoua,330,3,silty,2021-06-26,0,1,34.0,26.0,0.0,72.22,0,141,0,67.5,2021,6,26,25,5,1,6436.575,0.0,0.0,0.0,0.0,0.0,0.0,0.72338201003114,0,1
Yagoua,330,3,silty,2021-06-27,0,1,35.0,26.0,5.33,72.22,0,137,0,67.5,2021,6,27,25,6,1,6441.905,0.0,0.0,0.0,0.0,0.4626736111111111,0.0,0.7239810283154707,0,1
Yagoua,330,3,silty,2021-06-28,0,1,36.0,26.0,6.76,74.64,1,139,0,67.5,2021,6,28,26,0,0,6448.665,0.0,0.0,0.0,0.0,0.5868055555555555,0.0,0.7247407588224267,0,1
Yagoua,330,3,silty,2021-06-29,0,1,35.5,26.0,6.743,74.64,1,139,0,67.5,2021,6,29,26,1,0,6455.408,0.0,0.0,0.0,0.0,0.5853298611111111,0.0,0.7254985787644984,0,1
Yagoua,330,3,silty,2021-06-30,0,0,34.0,24.0,6.88,74.64,1,141,0,69.0,2021,6,30,26,2,0,6462.2880000000005,0.0,0.0,0.0,0.0,0.5972222222222222,0.0,0.7262717956118147,0,1
Yagoua,330,3,silty,2021-07-01,0,0,34.0,24.0,6.88,74.64,1,142,0,70.0,2021,7,1,26,3,0,6469.168,0.0,0.0,0.0,0.0,0.5972222222222222,0.0,0.7270450124591308,0,1
Yagoua,330,3,silty,2021-07-02,0,0,33.0,24.0,6.88,74.64,1,142,0,71.0,2021,7,2,26,4,0,6476.048,0.0,0.0,0.0,0.0,0.5972222222222222,0.0,0.727818229306447,0,1
Yagoua,330,3,silty,2021-07-03,0,0,33.0,24.0,7.46,74.64,1,141,0,73.0,2021,7,3,26,5,1,6483.508,0.0,0.0,0.0,0.0,0.6475694444444444,0.0,0.7286566301321706,0,1
Yagoua,330,3,silty,2021-07-04,0,0,33.0,24.0,7.46,74.64,1,141,0,73.0,2021,7,4,26,6,1,6490.968,0.0,0.0,0.0,0.0,0.6475694444444444,0.0,0.7294950309578944,0,1
Yagoua,330,3,silty,2021-07-05,0,0,33.0,24.0,7.46,78.01,1,142,0,73.0,2021,7,5,27,0,0,6498.428,0.0,0.0,0.0,0.0,0.6475694444444444,0.0,0.730333431783618,0,1
Yagoua,330,3,silty,2021-07-06,0,0,33.0,24.0,7.46,78.01,1,152,0,73.0,2021,7,6,27,1,0,6505.888,0.0,0.0,0.0,0.0,0.6475694444444444,0.0,0.7311718326093417,0,1
Yagoua,330,3,silty,2021-07-07,0,0,33.0,24.0,6.45,78.01,1,183,0,74.0,2021,7,7,27,2,0,6512.338,0.0,0.0,0.0,0.0,0.5598958333333334,0.0,0.7318967234037006,0,1
Yagoua,330,3,silty,2021-07-08,0,0,33.0,24.0,7.87,78.01,1,191,0,76.0,2021,7,8,27,3,0,6520.208,0.0,0.0,0.0,0.0,0.6831597222222222,0.0,0.7327812025589882,0,1
Yagoua,330,3,silty,2021-07-09,0,0,33.0,24.0,7.87,79.134,1,277,0,76.0,2021,7,9,27,4,0,6528.078,0.0,0.0,0.0,0.0,0.6831597222222222,0.0,0.7336656817142758,0,1
Yagoua,330,3,silty,2021-07-10,0,0,33.0,24.0,7.87,82.334,1,331,0,76.0,2021,7,10,27,5,1,6535.948,0.0,0.0,0.0,0.0,0.6831597222222222,0.0,0.7345501608695634,0,1
Yagoua,330,3,silty,2021-07-11,0,0,33.0,24.0,7.87,84.334,1,349,0,76.0,2021,7,11,27,6,1,6543.818,0.0,0.0,0.0,0.0,0.6831597222222222,0.0,0.7354346400248509,0,1
Yagoua,330,3,silty,2021-07-12,0,0,33.0,24.0,6.78,84.334,1,343,0,76.0,2021,7,12,28,0,0,6550.598,0.0,0.0,0.0,0.0,0.5885416666666666,0.0,0.7361966182552002,0,1
Yagoua,330,3,silty,2021-07-13,0,0,33.0,24.0,3.78,84.334,1,305,0,77.0,2021,7,13,28,1,0,6554.378,0.0,0.0,0.0,0.0,0.32812499999999994,0.0,0.7366214379765454,0,1
Yagoua,330,3,silty,2021-07-14,0,0,33.0,24.0,8.23,84.334,1,272,0,77.0,2021,7,14,28,2,0,6562.608,0.0,0.0,0.0,0.0,0.7144097222222222,0.0,0.7375463761529136,0,1
Yagoua,330,3,silty,2021-07-15,0,0,33.0,24.0,4.65,84.334,1,267,0,78.0,2021,7,15,28,3,0,6567.258,0.0,0.0,0.0,0.0,0.40364583333333337,0.0,0.73806897184187,0,1
Yagoua,330,3,silty,2021-07-16,0,0,33.0,24.0,4.65,84.334,1,267,0,79.0,2021,7,16,28,4,0,6571.908,0.0,0.0,0.0,0.0,0.40364583333333337,0.0,0.7385915675308264,0,1
Yagoua,330,3,silty,2021-07-17,0,0,33.0,24.0,8.3,84.334,1,277,0,80.0,2021,7,17,28,5,1,6580.208,0.0,0.0,0.0,0.0,0.7204861111111112,0.0,0.7395243727390712,0,1
Yagoua,330,3,silty,2021-07-18,0,0,33.0,24.0,7.21,84.334,1,256,0,83.5,2021,7,18,28,6,1,6587.418,0.0,0.0,0.0,0.0,0.6258680555555556,0.0,0.7403346770223779,0,1
Yagoua,330,3,silty,2021-07-19,0,0,33.0,24.0,7.34,84.334,1,230,0,83.5,2021,7,19,29,0,0,6594.758,0.0,0.0,0.0,0.0,0.6371527777777778,0.0,0.7411595915077414,0,1
Yagoua,330,3,silty,2021-07-20,0,0,33.0,24.0,6.4,84.334,1,239,0,85.0,2021,7,20,29,1,0,6601.158,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.741878862993617,0,1
Yagoua,330,3,silty,2021-07-21,0,0,33.0,24.0,9.14,86.22,1,242,0,85.0,2021,7,21,29,2,0,6610.298,0.0,0.0,0.0,0.0,0.7934027777777778,0.0,0.7429060725843829,0,1
Yagoua,330,3,silty,2021-07-22,0,0,33.0,24.0,9.4,86.22,1,244,0,85.0,2021,7,22,29,3,0,6619.698,0.0,0.0,0.0,0.0,0.8159722222222222,0.0,0.7439625025792627,0,1
Yagoua,330,3,silty,2021-07-23,0,0,33.0,24.0,6.4,86.22,1,257,0,85.0,2021,7,23,29,4,0,6626.098,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.7446817740651381,0,1
Yagoua,330,3,silty,2021-07-24,0,0,33.0,24.0,8.1,86.22,1,302,0,86.0,2021,7,24,29,5,1,6634.198,0.0,0.0,0.0,0.0,0.7031249999999999,0.0,0.7455921020394495,0,1
Yagoua,330,3,silty,2021-07-25,0,0,33.0,24.0,5.67,86.22,1,297,0,87.0,2021,7,25,29,6,1,6639.868,0.0,0.0,0.0,0.0,0.4921875,0.0,0.7462293316214673,0,1
Yagoua,330,3,silty,2021-07-26,0,0,33.0,24.0,5.67,86.22,1,277,0,88.0,2021,7,26,30,0,0,6645.5380000000005,0.0,0.0,0.0,0.0,0.4921875,0.0,0.7468665612034852,0,1
Yagoua,330,3,silty,2021-07-27,1,0,33.0,24.0,7.89,86.22,1,269,0,88.0,2021,7,27,30,1,0,6653.428,0.0,0.0,0.0,0.0,0.6848958333333333,0.0,0.747753288082166,0,1
Yagoua,330,3,silty,2021-07-28,1,0,33.0,24.0,7.99,86.22,1,257,0,88.0,2021,7,28,30,2,0,6661.418,0.0,0.0,0.0,0.0,0.6935763888888888,0.0,0.7486512535778137,0,1
Yagoua,330,3,silty,2021-07-29,1,0,31.0,24.0,7.44,86.22,1,247,0,88.0,2021,7,29,30,3,0,6668.858,0.0,0.0,0.0,0.0,0.6458333333333334,0.0,0.7494874066801441,0,1
Yagoua,330,3,silty,2021-07-30,1,0,32.0,23.0,8.33,86.66,1,269,0,92.0,2021,7,30,30,4,0,6677.188,0.0,0.0,0.0,0.0,0.7230902777777778,0.0,0.7504235834734789,0,1
Yagoua,330,3,silty,2021-07-31,1,0,34.0,23.0,9.55,86.66,1,247,0,92.0,2021,7,31,30,5,1,6686.738,0.0,0.0,0.0,0.0,0.8289930555555556,0.0,0.7514968713938088,0,1
Yagoua,330,3,silty,2021-08-01,1,0,34.0,23.0,6.77,86.66,1,254,0,92.0,2021,8,1,30,6,1,6693.508,0.0,0.0,0.0,0.0,0.587673611111111,0.0,0.7522577257624615,0,1
Yagoua,330,3,silty,2021-08-02,1,0,33.0,23.0,6.77,86.66,1,267,0,96.0,2021,8,2,31,0,0,6700.278,0.0,0.0,0.0,0.0,0.587673611111111,0.0,0.7530185801311142,0,1
Yagoua,330,3,silty,2021-08-03,1,0,31.0,23.0,6.77,86.66,1,297,0,96.0,2021,8,3,31,1,0,6707.048,0.0,0.0,0.0,0.0,0.587673611111111,0.0,0.7537794344997669,0,1
Yagoua,330,3,silty,2021-08-04,1,0,32.0,23.0,6.77,86.66,1,328,0,96.0,2021,8,4,31,2,0,6713.818,0.0,0.0,0.0,0.0,0.587673611111111,0.0,0.7545402888684197,0,1
Yagoua,330,3,silty,2021-08-05,1,0,30.0,23.0,8.115,86.66,1,346,0,97.5,2021,8,5,31,3,0,6721.933,0.0,0.0,0.0,0.0,0.7044270833333334,0.0,0.755452302635276,0,1
Yagoua,330,3,silty,2021-08-06,1,0,30.0,23.0,9.22,86.66,1,401,0,97.5,2021,8,6,31,4,0,6731.153,0.0,0.0,0.0,0.0,0.8003472222222222,0.0,0.7564885031196154,0,1
Yagoua,330,3,silty,2021-08-07,1,0,30.0,23.0,9.22,86.66,1,471,0,97.5,2021,8,7,31,5,1,6740.373,0.0,0.0,0.0,0.0,0.8003472222222222,0.0,0.7575247036039547,0,1
Yagoua,330,3,silty,2021-08-08,1,0,30.0,23.0,9.22,86.66,1,539,0,97.5,2021,8,8,31,6,1,6749.593,0.0,0.0,0.0,0.0,0.8003472222222222,0.0,0.7585609040882942,0,1
Yagoua,330,3,silty,2021-08-09,1,0,30.0,23.0,4.23,86.66,1,573,0,97.5,2021,8,9,32,0,0,6753.823,0.0,0.0,0.0,0.0,0.3671875,0.0,0.7590362975859901,0,1
Yagoua,330,3,silty,2021-08-10,1,0,30.0,23.0,4.23,86.66,1,600,0,97.5,2021,8,10,32,1,0,6758.053,0.0,0.0,0.0,0.0,0.3671875,0.0,0.7595116910836859,0,1
Yagoua,330,3,silty,2021-08-11,1,0,30.0,23.0,7.98,86.66,1,547,0,97.5,2021,8,11,32,2,0,6766.033,0.0,0.0,0.0,0.0,0.6927083333333334,0.0,0.760408532717637,0,1
Yagoua,330,3,silty,2021-08-12,1,0,30.0,23.0,7.98,86.66,1,521,0,97.5,2021,8,12,32,3,0,6774.013,0.0,0.0,0.0,0.0,0.6927083333333334,0.0,0.7613053743515881,0,1
Yagoua,330,3,silty,2021-08-13,1,0,30.0,23.0,7.98,86.66,1,503,0,97.5,2021,8,13,32,4,0,6781.993,0.0,0.0,0.0,0.0,0.6927083333333334,0.0,0.7622022159855392,0,1
Yagoua,330,3,silty,2021-08-14,1,0,30.0,23.0,7.98,86.66,1,493,0,97.0,2021,8,14,32,5,1,6789.973,0.0,0.0,0.0,0.0,0.6927083333333334,0.0,0.7630990576194902,0,1
Yagoua,330,3,silty,2021-08-15,1,0,30.0,23.0,5.31,86.66,1,492,0,97.0,2021,8,15,32,6,1,6795.283,0.0,0.0,0.0,0.0,0.46093749999999994,0.0,0.7636958281804276,0,1
Yagoua,330,3,silty,2021-08-16,1,0,30.0,23.0,7.32,86.66,1,482,0,97.0,2021,8,16,33,0,0,6802.603,0.0,0.0,0.0,0.0,0.6354166666666666,0.0,0.7645184949423977,0,1
Yagoua,330,3,silty,2021-08-17,1,0,30.0,23.0,8.34,86.66,1,468,0,97.0,2021,8,17,33,1,0,6810.943,0.0,0.0,0.0,0.0,0.7239583333333333,0.0,0.7654557955974293,0,1
Yagoua,330,3,silty,2021-08-18,1,0,30.0,23.0,8.34,86.66,1,514,0,97.0,2021,8,18,33,2,0,6819.283,0.0,0.0,0.0,0.0,0.7239583333333333,0.0,0.7663930962524608,0,1
Yagoua,330,3,silty,2021-08-19,1,0,30.0,23.0,8.34,86.66,1,514,0,97.0,2021,8,19,33,3,0,6827.623,0.0,0.0,0.0,0.0,0.7239583333333333,0.0,0.7673303969074923,0,1
Yagoua,330,3,silty,2021-08-20,1,0,30.0,23.0,7.45,86.66,1,499,0,97.0,2021,8,20,33,4,0,6835.073,0.0,0.0,0.0,0.0,0.6467013888888888,0.0,0.7681676738715193,0,1
Yagoua,330,3,silty,2021-08-21,1,0,30.0,23.0,9.33,85.66,1,485,0,97.0,2021,8,21,33,5,1,6844.403,0.0,0.0,0.0,0.0,0.8098958333333333,0.0,0.7692162368345222,0,1
Yagoua,330,3,silty,2021-08-22,1,0,30.0,23.0,4.56,85.66,1,485,0,97.0,2021,8,22,33,6,1,6848.963,0.0,0.0,0.0,0.0,0.39583333333333326,0.0,0.7697287177682085,0,1
Yagoua,330,3,silty,2021-08-23,1,0,30.0,23.0,6.98,86.55,1,482,0,97.0,2021,8,23,34,0,0,6855.943,0.0,0.0,0.0,0.0,0.6059027777777778,0.0,0.7705131732324916,0,1
Yagoua,330,3,silty,2021-08-24,1,0,30.0,23.0,6.45,86.34,1,482,0,97.0,2021,8,24,34,1,0,6862.393,0.0,0.0,0.0,0.0,0.5598958333333334,0.0,0.7712380640268505,0,1
Yagoua,330,3,silty,2021-08-25,1,0,30.0,23.0,8.5,86.31,1,478,0,97.0,2021,8,25,34,2,0,6870.893,0.0,0.0,0.0,0.0,0.7378472222222222,0.0,0.7721933464690289,0,1
Yagoua,330,3,silty,2021-08-26,1,0,30.0,23.0,6.23,86.22,1,478,0,97.0,2021,8,26,34,3,0,6877.123,0.0,0.0,0.0,0.0,0.5407986111111112,0.0,0.7728935123060608,0,1
Yagoua,330,3,silty,2021-08-27,1,0,31.0,23.0,7.11,85.54,1,451,0,97.0,2021,8,27,34,4,0,6884.233,0.0,0.0,0.0,0.0,0.6171875,0.0,0.7736925779724008,0,1
Yagoua,330,3,silty,2021-08-28,1,0,29.0,23.0,7.11,85.32,1,427,0,97.0,2021,8,28,34,5,1,6891.343,0.0,0.0,0.0,0.0,0.6171875,0.0,0.7744916436387406,0,1
Yagoua,330,3,silty,2021-08-29,1,0,30.0,23.0,7.11,84.61,1,427,0,97.0,2021,8,29,34,6,1,6898.453,0.0,0.0,0.0,0.0,0.6171875,0.0,0.7752907093050805,0,1
Yagoua,330,3,silty,2021-08-30,1,0,32.8,23.0,4.38,84.61,1,411,0,97.0,2021,8,30,35,0,0,6902.833,0.0,0.0,0.0,0.0,0.3802083333333333,0.0,0.7757829607282264,0,1
Yagoua,330,3,silty,2021-08-31,1,0,32.8,23.0,0.0,84.61,1,421,0,97.0,2021,8,31,35,1,0,6902.833,0.0,0.0,0.0,0.0,0.0,0.0,0.7757829607282264,0,1
Yagoua,330,3,silty,2021-09-01,1,0,32.8,23.7,0.0,84.61,1,458,0,94.0,2021,9,1,35,2,0,6902.833,0.0,0.0,0.0,0.0,0.0,0.0,0.7757829607282264,0,1
Yagoua,330,3,silty,2021-09-02,1,0,32.1,23.4,3.11,84.61,1,573,0,92.0,2021,9,2,35,3,0,6905.943,0.0,0.0,0.0,0.0,0.26996527777777773,0.0,0.7761324817158941,0,1
Yagoua,330,3,silty,2021-09-03,1,0,32.4,23.7,2.83,84.61,1,623,0,92.0,2021,9,3,35,4,0,6908.773,0.0,0.0,0.0,0.0,0.2456597222222222,0.0,0.7764505345760547,0,1
Yagoua,330,3,silty,2021-09-04,1,0,32.4,23.4,3.54,84.61,1,747,0,90.0,2021,9,4,35,5,1,6912.313,0.0,0.0,0.0,0.0,0.3072916666666667,0.0,0.7768483816166796,0,1
Yagoua,330,3,silty,2021-09-05,1,0,32.4,23.4,0.0,84.61,1,808,0,89.0,2021,9,5,35,6,1,6912.313,0.0,0.0,0.0,0.0,0.0,0.0,0.7768483816166796,0,1
Yagoua,330,3,silty,2021-09-06,1,0,32.9,23.6,0.0,84.61,1,858,0,87.0,2021,9,6,36,0,0,6912.313,0.0,0.0,0.0,0.0,0.0,0.0,0.7768483816166796,0,1
Yagoua,330,3,silty,2021-09-07,1,0,32.7,23.4,6.98,84.61,1,900,0,86.0,2021,9,7,36,1,0,6919.293,0.0,0.0,0.0,0.0,0.6059027777777778,0.0,0.7776328370809625,0,1
Yagoua,330,3,silty,2021-09-08,1,0,32.7,23.4,4.15,84.61,1,933,0,84.0,2021,9,8,36,2,0,6923.443,0.0,0.0,0.0,0.0,0.3602430555555556,0.0,0.778099239685085,0,1
Yagoua,330,3,silty,2021-09-09,1,0,32.7,23.4,3.34,84.61,1,967,0,84.0,2021,9,9,36,3,0,6926.783,0.0,0.0,0.0,0.0,0.2899305555555555,0.0,0.7784746094917764,0,1
Yagoua,330,3,silty,2021-09-10,1,0,32.7,23.4,3.23,84.61,1,981,0,84.0,2021,9,10,36,4,0,6930.013,0.0,0.0,0.0,0.0,0.2803819444444444,0.0,0.7788376168198041,0,1
Yagoua,330,3,silty,2021-09-11,1,0,32.7,23.5,0.0,83.112,1,1001,0,84.0,2021,9,11,36,5,1,6930.013,0.0,0.0,0.0,0.0,0.0,0.0,0.7788376168198041,0,1
Yagoua,330,3,silty,2021-09-12,1,0,32.5,23.4,2.4,83.112,1,1011,0,84.0,2021,9,12,36,6,1,6932.4130000000005,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,0.7791073436270075,0,1
Yagoua,330,3,silty,2021-09-13,1,0,31.5,23.4,2.7,83.112,1,1026,0,84.0,2021,9,13,37,0,0,6935.113,0.0,0.0,0.0,0.0,0.234375,0.0,0.7794107862851112,0,1
Yagoua,330,3,silty,2021-09-14,1,0,31.5,23.4,3.1,83.112,1,1041,0,82.0,2021,9,14,37,1,0,6938.213,0.0,0.0,0.0,0.0,0.2690972222222222,0.0,0.7797591834110821,0,1
Yagoua,330,3,silty,2021-09-15,1,0,31.5,23.4,5.67,83.112,1,1051,0,82.0,2021,9,15,37,2,0,6943.883,0.0,0.0,0.0,0.0,0.4921875,0.0,0.7803964129930999,0,1
Yagoua,330,3,silty,2021-09-16,1,0,31.5,23.4,5.22,83.112,1,1061,0,82.0,2021,9,16,37,3,0,6949.103,0.0,0.0,0.0,0.0,0.45312499999999994,0.0,0.7809830687987672,0,1
Yagoua,330,3,silty,2021-09-17,1,0,32.0,23.4,4.5,82.64,1,1066,0,82.0,2021,9,17,37,4,0,6953.603,0.0,0.0,0.0,0.0,0.390625,0.0,0.7814888065622735,0,1
Yagoua,330,3,silty,2021-09-18,1,0,32.0,23.1,0.0,82.64,1,1071,0,82.0,2021,9,18,37,5,1,6953.603,0.0,0.0,0.0,0.0,0.0,0.0,0.7814888065622735,0,1
Yagoua,330,3,silty,2021-09-19,1,0,32.0,23.1,0.0,82.64,1,1071,0,82.0,2021,9,19,37,6,1,6953.603,0.0,0.0,0.0,0.0,0.0,0.0,0.7814888065622735,0,1
Yagoua,330,3,silty,2021-09-20,1,0,32.0,23.1,2.6,82.64,1,1066,0,82.0,2021,9,20,38,0,0,6956.203,0.0,0.0,0.0,0.0,0.22569444444444445,0.0,0.7817810106034104,0,1
Yagoua,330,3,silty,2021-09-21,1,0,32.0,23.1,3.8,82.64,1,1066,0,82.0,2021,9,21,38,1,0,6960.003,0.0,0.0,0.0,0.0,0.3298611111111111,0.0,0.782208078048149,0,1
Yagoua,330,3,silty,2021-09-22,1,0,32.0,23.1,4.2,82.07,1,1066,0,80.5,2021,9,22,38,2,0,6964.203,0.0,0.0,0.0,0.0,0.3645833333333333,0.0,0.7826800999607548,0,1
Yagoua,330,3,silty,2021-09-23,1,0,32.1,23.1,4.2,82.07,1,1056,0,80.5,2021,9,23,38,3,0,6968.403,0.0,0.0,0.0,0.0,0.3645833333333333,0.0,0.7831521218733607,0,1
Yagoua,330,3,silty,2021-09-24,1,0,32.0,23.1,2.5,82.07,1,1076,0,80.5,2021,9,24,38,4,0,6970.903,0.0,0.0,0.0,0.0,0.2170138888888889,0.0,0.7834330872975308,0,1
Yagoua,330,3,silty,2021-09-25,0,0,32.0,23.1,3.111,81.32,1,1081,0,80.5,2021,9,25,38,5,1,6974.014,0.0,0.0,0.0,0.0,0.27005208333333336,0.0,0.7837827206713681,0,1
Yagoua,330,3,silty,2021-09-26,0,0,32.0,23.4,0.0,80.43,1,1092,0,80.5,2021,9,26,38,6,1,6974.014,0.0,0.0,0.0,0.0,0.0,0.0,0.7837827206713681,0,1
Yagoua,330,3,silty,2021-09-27,0,0,32.4,23.4,0.0,80.43,1,1101,0,80.5,2021,9,27,39,0,0,6974.014,0.0,0.0,0.0,0.0,0.0,0.0,0.7837827206713681,0,1
Yagoua,330,3,silty,2021-09-28,0,0,32.5,23.4,0.0,79.68,1,1101,0,79.0,2021,9,28,39,1,0,6974.014,0.0,0.0,0.0,0.0,0.0,0.0,0.7837827206713681,0,1
Yagoua,330,3,silty,2021-09-29,0,0,32.7,23.4,2.5,78.34,1,1101,0,79.0,2021,9,29,39,2,0,6976.514,0.0,0.0,0.0,0.0,0.2170138888888889,0.0,0.7840636860955382,0,1
Yagoua,330,3,silty,2021-09-30,0,0,34.0,23.6,2.8,76.22,1,1112,0,79.0,2021,9,30,39,3,0,6979.314,0.0,0.0,0.0,0.0,0.24305555555555552,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-01,0,0,35.0,23.8,0.0,76.22,1,-999,0,79.0,2021,10,1,39,4,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-02,0,0,35.0,24.0,0.0,76.22,1,-999,0,78.5,2021,10,2,39,5,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-03,0,0,35.0,24.0,0.0,75.41,1,-999,0,78.5,2021,10,3,39,6,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-04,0,0,35.0,24.0,0.0,75.41,1,-999,0,78.5,2021,10,4,40,0,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-05,0,0,35.0,24.0,0.0,75.41,1,-999,0,78.5,2021,10,5,40,1,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-06,0,0,35.0,24.0,0.0,73.0,1,-999,0,78.5,2021,10,6,40,2,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-07,0,0,35.0,24.0,0.0,73.0,1,-999,0,78.5,2021,10,7,40,3,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-08,0,0,35.0,24.0,0.0,73.0,1,923,0,78.0,2021,10,8,40,4,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-09,0,0,35.0,24.0,0.0,70.89,1,909,0,78.0,2021,10,9,40,5,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-10,0,0,35.0,24.0,0.0,70.89,1,858,0,78.0,2021,10,10,40,6,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-11,0,0,35.0,24.0,0.0,70.89,1,813,0,78.0,2021,10,11,41,0,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-12,0,0,35.0,24.0,0.0,70.89,1,768,0,78.0,2021,10,12,41,1,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-13,0,0,35.0,24.0,0.0,70.89,1,725,0,77.5,2021,10,13,41,2,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-14,0,0,35.0,24.0,0.0,68.77,1,663,0,77.5,2021,10,14,41,3,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-15,0,0,35.0,24.0,0.0,68.77,1,619,0,77.5,2021,10,15,41,4,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-16,0,0,35.0,24.0,0.0,68.77,1,588,0,77.5,2021,10,16,41,5,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-17,0,0,35.0,24.0,0.0,68.77,1,565,0,77.0,2021,10,17,41,6,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-18,0,0,35.0,24.0,0.0,65.65,1,547,0,76.0,2021,10,18,42,0,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-19,0,0,35.0,24.0,0.0,65.65,1,535,0,76.0,2021,10,19,42,1,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-20,0,0,35.0,24.0,0.0,65.65,1,517,0,76.0,2021,10,20,42,2,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-21,0,0,35.0,24.0,0.0,65.65,1,492,0,76.0,2021,10,21,42,3,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-22,0,0,35.0,24.0,0.0,63.54,1,468,0,75.0,2021,10,22,42,4,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-23,0,0,35.0,24.0,0.0,63.54,1,458,0,72.0,2021,10,23,42,5,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-24,0,0,35.0,24.0,0.0,63.54,1,434,0,70.0,2021,10,24,42,6,1,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-25,0,0,35.0,24.0,0.0,63.54,1,421,0,70.0,2021,10,25,43,0,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-26,0,0,35.0,24.0,0.0,61.47,1,401,0,70.0,2021,10,26,43,1,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-27,0,0,35.0,23.0,0.0,61.47,1,392,0,70.0,2021,10,27,43,2,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-28,0,0,35.0,23.0,0.0,61.47,1,373,0,69.0,2021,10,28,43,3,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
Yagoua,330,3,silty,2021-10-29,0,0,36.0,23.0,0.0,58.87,1,352,0,69.0,2021,10,29,43,4,0,6979.314,0.0,0.0,0.0,0.0,0.0,0.0,0.7843783673706087,0,1
