location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level
Yagoua,330,3,silty,2014-10-31,0,1,36.0,23.0,0.0,56.35,0,269,0,69.0
Yagoua,330,3,silty,2014-10-30,0,1,36.0,23.0,0.0,56.35,0,297,0,69.0
Yagoua,330,3,silty,2014-10-29,0,1,36.0,23.0,0.0,56.35,0,297,0,69.0
Yagoua,330,3,silty,2014-10-28,0,1,36.0,24.0,0.0,56.35,0,309,0,69.0
Yagoua,330,3,silty,2014-10-27,0,1,36.0,24.0,0.0,58.87,0,322,0,70.0
Yagoua,330,3,silty,2014-10-26,0,1,35.0,24.0,0.0,58.87,0,346,0,70.0
Yagoua,330,3,silty,2014-10-25,0,0,35.0,24.0,0.0,58.87,0,361,0,70.0
Yagoua,330,3,silty,2014-10-24,0,0,35.0,24.0,0.0,58.87,0,373,0,70.0
Yagoua,330,3,silty,2014-10-23,0,0,35.0,24.0,0.0,61.47,0,379,0,72.0
Yagoua,330,3,silty,2014-10-22,0,0,35.0,24.0,0.0,61.47,0,389,0,75.0
Yagoua,330,3,silty,2014-10-21,0,0,35.0,24.0,0.0,61.47,0,401,0,76.0
Yagoua,330,3,silty,2014-10-20,0,0,35.0,24.0,0.0,63.54,0,408,0,76.0
Yagoua,330,3,silty,2014-10-19,0,0,35.0,24.0,0.0,63.54,0,408,0,76.0
Yagoua,330,3,silty,2014-10-18,0,0,35.0,24.0,0.0,63.54,0,384,0,76.0
Yagoua,330,3,silty,2014-10-17,0,0,35.0,24.0,0.0,63.54,0,384,0,77.0
Yagoua,330,3,silty,2014-10-16,0,0,35.0,24.0,0.0,65.65,0,398,0,77.5
Yagoua,330,3,silty,2014-10-15,0,0,35.0,24.0,0.0,65.65,0,405,0,77.5
Yagoua,330,3,silty,2014-10-14,0,0,35.0,24.0,0.0,65.65,0,421,0,77.5
Yagoua,330,3,silty,2014-10-13,0,0,35.0,24.0,0.0,65.65,0,-999,0,77.5
Yagoua,330,3,silty,2014-10-12,0,0,35.0,24.0,0.0,68.77,0,475,0,78.0
Yagoua,330,3,silty,2014-10-11,0,0,35.0,24.0,0.0,68.77,0,492,0,78.0
Yagoua,330,3,silty,2014-10-10,0,0,35.0,24.0,0.0,68.77,0,517,0,78.0
Yagoua,330,3,silty,2014-10-09,0,0,35.0,24.0,0.0,68.77,0,539,0,78.0
Yagoua,330,3,silty,2014-10-08,0,0,35.0,24.0,0.0,70.89,0,539,0,78.0
Yagoua,330,3,silty,2014-10-07,0,0,35.0,24.0,0.0,70.89,0,535,0,78.5
Yagoua,330,3,silty,2014-10-06,0,0,35.0,24.0,0.0,70.89,0,565,0,78.5
Yagoua,330,3,silty,2014-10-05,0,0,35.0,24.0,0.0,70.89,0,592,0,78.5
Yagoua,330,3,silty,2014-10-04,0,0,35.0,24.0,0.0,70.89,0,615,0,78.5
Yagoua,330,3,silty,2014-10-03,0,0,35.0,23.8,0.0,73.0,0,623,0,78.5
Yagoua,330,3,silty,2014-10-02,0,0,35.0,23.6,0.0,73.0,0,635,0,78.5
Yagoua,330,3,silty,2014-10-01,1,0,35.0,23.4,0.0,73.0,0,643,0,79.0
Yagoua,330,3,silty,2014-09-30,1,0,35.0,23.4,0.0,75.41,0,651,0,79.0
Yagoua,330,3,silty,2014-09-29,1,0,35.0,23.4,0.0,75.41,0,659,0,79.0
Yagoua,330,3,silty,2014-09-28,1,0,32.7,23.4,0.0,75.41,0,692,0,79.0
Yagoua,330,3,silty,2014-09-27,1,0,32.5,23.1,0.0,76.22,0,704,0,80.5
Yagoua,330,3,silty,2014-09-26,1,0,32.4,23.1,0.0,76.22,0,717,0,80.5
Yagoua,330,3,silty,2014-09-25,1,0,32.0,23.1,0.0,76.22,0,730,0,80.5
Yagoua,330,3,silty,2014-09-24,1,0,32.0,23.1,0.0,78.34,0,782,0,80.5
Yagoua,330,3,silty,2014-09-23,1,0,32.0,23.1,0.0,79.68,0,813,0,80.5
Yagoua,330,3,silty,2014-09-22,1,0,32.1,23.1,0.0,80.43,0,826,0,80.5
Yagoua,330,3,silty,2014-09-21,1,0,32.0,23.1,4.2,80.43,0,822,0,82.0
Yagoua,330,3,silty,2014-09-20,1,0,32.0,23.1,0.0,81.32,0,813,0,82.0
Yagoua,330,3,silty,2014-09-19,1,0,32.0,23.4,3.14,82.07,0,804,0,82.0
Yagoua,330,3,silty,2014-09-18,1,0,32.0,23.4,2.89,82.07,0,808,0,82.0
Yagoua,330,3,silty,2014-09-17,1,0,32.0,23.4,0.0,82.07,0,813,0,82.0
Yagoua,330,3,silty,2014-09-16,1,0,32.0,23.4,3.65,82.64,0,817,0,82.0
Yagoua,330,3,silty,2014-09-15,1,0,31.5,23.4,7.44,82.64,0,822,0,82.0
Yagoua,330,3,silty,2014-09-14,1,0,31.5,23.4,7.87,82.64,0,831,0,82.0
Yagoua,330,3,silty,2014-09-13,1,0,31.5,23.5,8.55,82.64,0,813,0,84.0
Yagoua,330,3,silty,2014-09-12,1,0,31.5,23.4,8.55,82.64,0,795,0,84.0
Yagoua,330,3,silty,2014-09-11,1,0,32.5,23.4,8.55,83.112,0,795,0,84.0
Yagoua,330,3,silty,2014-09-10,1,0,32.7,23.4,8.55,83.112,0,768,0,84.0
Yagoua,330,3,silty,2014-09-09,1,0,32.7,23.4,9.14,83.112,0,768,0,84.0
Yagoua,330,3,silty,2014-09-08,1,0,32.7,23.6,0.0,83.112,0,755,0,84.0
Yagoua,330,3,silty,2014-09-07,1,0,32.7,23.4,0.0,83.112,0,742,0,86.0
Yagoua,330,3,silty,2014-09-06,1,0,32.7,23.4,4.55,83.112,0,734,0,87.0
Yagoua,330,3,silty,2014-09-05,1,0,32.9,23.7,6.98,84.61,0,725,0,89.0
Yagoua,330,3,silty,2014-09-04,1,0,32.4,23.4,6.98,84.61,0,717,0,90.0
Yagoua,330,3,silty,2014-09-03,1,0,32.4,23.7,6.98,84.61,0,704,0,92.0
Yagoua,330,3,silty,2014-09-02,1,0,32.4,23.0,6.98,84.61,0,700,0,92.0
Yagoua,330,3,silty,2014-09-01,1,0,32.1,23.0,0.0,84.61,0,684,0,94.0
Yagoua,330,3,silty,2014-08-31,1,0,32.8,23.0,4.77,84.61,0,643,0,97.0
Yagoua,330,3,silty,2014-08-30,1,0,32.8,23.0,8.98,84.61,0,615,0,97.0
Yagoua,330,3,silty,2014-08-29,1,0,32.8,23.0,8.45,84.61,0,611,0,97.0
Yagoua,330,3,silty,2014-08-28,1,0,30.0,23.0,8.45,84.61,0,611,0,97.0
Yagoua,330,3,silty,2014-08-27,1,0,29.0,23.0,8.45,84.61,0,643,0,97.0
Yagoua,330,3,silty,2014-08-26,1,0,31.0,23.0,7.77,84.61,0,675,0,97.0
Yagoua,330,3,silty,2014-08-25,1,0,30.0,23.0,6.98,84.61,0,725,0,97.0
Yagoua,330,3,silty,2014-08-24,1,0,30.0,23.0,7.65,84.61,0,713,0,97.0
Yagoua,330,3,silty,2014-08-23,1,0,30.0,23.0,3.45,85.32,0,692,0,97.0
Yagoua,330,3,silty,2014-08-22,1,0,30.0,23.0,6.22,85.54,0,679,0,97.0
Yagoua,330,3,silty,2014-08-21,1,0,30.0,23.0,0.0,86.22,0,651,0,97.0
Yagoua,330,3,silty,2014-08-20,1,0,30.0,23.0,6.22,86.31,0,647,0,97.0
Yagoua,330,3,silty,2014-08-19,1,0,30.0,23.0,0.0,86.34,0,643,0,97.0
Yagoua,330,3,silty,2014-08-18,1,0,30.0,23.0,6.22,86.55,0,651,0,97.0
Yagoua,330,3,silty,2014-08-17,1,0,30.0,23.0,7.88,85.66,0,655,0,97.0
Yagoua,330,3,silty,2014-08-16,1,0,30.0,23.0,3.44,85.66,0,659,0,97.0
Yagoua,330,3,silty,2014-08-15,1,0,30.0,23.0,8.7,86.66,0,692,0,97.0
Yagoua,330,3,silty,2014-08-14,1,0,30.0,23.0,9.04,86.66,0,704,0,97.0
Yagoua,330,3,silty,2014-08-13,1,0,30.0,23.0,8.33,86.66,0,692,0,97.5
Yagoua,330,3,silty,2014-08-12,1,0,30.0,23.0,6.23,86.66,0,659,0,97.5
Yagoua,330,3,silty,2014-08-11,1,0,30.0,23.0,5.03,86.66,0,651,0,97.5
Yagoua,330,3,silty,2014-08-10,1,0,30.0,23.0,5.11,86.66,0,651,0,97.5
Yagoua,330,3,silty,2014-08-09,1,0,30.0,23.0,8.12,86.66,0,631,0,97.5
Yagoua,330,3,silty,2014-08-08,1,0,30.0,23.0,10.67,86.66,0,639,0,97.5
Yagoua,330,3,silty,2014-08-07,1,0,30.0,23.0,10.67,86.66,0,639,0,97.5
Yagoua,330,3,silty,2014-08-06,1,0,30.0,23.0,10.67,86.66,0,623,0,97.5
Yagoua,330,3,silty,2014-08-05,1,0,30.0,23.0,10.23,86.66,0,580,0,97.5
Yagoua,330,3,silty,2014-08-04,1,0,30.0,23.0,8.45,86.66,0,561,0,96.0
Yagoua,330,3,silty,2014-08-03,1,0,32.0,23.0,8.45,86.66,0,565,0,96.0
Yagoua,330,3,silty,2014-08-02,1,0,31.0,23.0,6.45,86.66,0,569,0,96.0
Yagoua,330,3,silty,2014-08-01,1,0,33.0,23.0,6.11,86.66,0,561,0,92.0
Yagoua,330,3,silty,2014-07-31,1,0,34.0,24.0,0.0,86.66,0,554,0,92.0
Yagoua,330,3,silty,2014-07-30,1,0,34.0,24.0,7.34,86.66,0,573,0,92.0
Yagoua,330,3,silty,2014-07-29,1,0,32.0,24.0,4.55,86.66,0,592,0,88.0
Yagoua,330,3,silty,2014-07-28,1,0,31.0,24.0,0.0,86.66,0,584,0,88.0
Yagoua,330,3,silty,2014-07-27,1,0,33.0,24.0,9.34,86.66,1,543,0,88.0
Yagoua,330,3,silty,2014-07-26,1,0,33.0,24.0,8.88,86.66,1,485,0,88.0
Yagoua,330,3,silty,2014-07-25,1,0,33.0,24.0,8.07,86.66,1,458,0,87.0
Yagoua,330,3,silty,2014-07-24,1,0,33.0,24.0,6.43,86.22,1,434,0,86.0
Yagoua,330,3,silty,2014-07-23,1,0,33.0,24.0,6.43,86.22,1,370,0,85.0
Yagoua,330,3,silty,2014-07-22,0,0,33.0,24.0,6.43,86.22,1,349,0,85.0
Yagoua,330,3,silty,2014-07-21,0,0,33.0,24.0,6.41,86.22,1,358,0,85.0
Yagoua,330,3,silty,2014-07-20,0,0,33.0,24.0,7.22,86.22,1,373,0,85.0
Yagoua,330,3,silty,2014-07-19,0,0,33.0,24.0,7.08,86.22,0,361,0,83.5
Yagoua,330,3,silty,2014-07-18,0,0,33.0,24.0,6.56,86.22,1,343,0,83.5
Yagoua,330,3,silty,2014-07-17,0,0,33.0,24.0,6.667,86.22,1,343,0,80.0
Yagoua,330,3,silty,2014-07-16,0,0,33.0,24.0,7.54,86.22,1,340,0,79.0
Yagoua,330,3,silty,2014-07-15,0,0,33.0,24.0,0.0,84.334,1,305,0,78.0
Yagoua,330,3,silty,2014-07-14,0,0,33.0,24.0,4.32,84.334,1,274,0,77.0
Yagoua,330,3,silty,2014-07-13,0,0,33.0,24.0,1.09,84.334,1,225,0,77.0
Yagoua,330,3,silty,2014-07-12,0,0,33.0,24.0,1.86,84.334,0,214,0,76.0
Yagoua,330,3,silty,2014-07-11,0,0,33.0,24.0,6.78,84.334,0,198,0,76.0
Yagoua,330,3,silty,2014-07-10,0,0,33.0,24.0,0.0,84.334,1,170,0,76.0
Yagoua,330,3,silty,2014-07-09,0,0,33.0,24.0,9.66,84.334,1,144,0,76.0
Yagoua,330,3,silty,2014-07-08,0,0,33.0,24.0,10.43,84.334,1,131,0,76.0
Yagoua,330,3,silty,2014-07-07,0,0,33.0,24.0,10.21,84.334,1,122,0,74.0
Yagoua,330,3,silty,2014-07-06,0,0,33.0,24.0,7.89,84.334,1,121,0,73.0
Yagoua,330,3,silty,2014-07-05,0,0,33.0,24.0,7.89,82.334,1,117,0,73.0
Yagoua,330,3,silty,2014-07-04,0,0,33.0,24.0,7.89,79.134,1,115,0,73.0
Yagoua,330,3,silty,2014-07-03,0,0,33.0,24.0,6.2,78.01,1,114,0,73.0
Yagoua,330,3,silty,2014-07-02,0,0,33.0,24.0,0.0,78.01,0,115,0,71.0
Yagoua,330,3,silty,2014-07-01,0,0,33.0,26.0,0.0,78.01,0,119,0,70.0
Yagoua,330,3,silty,2014-06-30,0,0,34.0,26.0,5.54,78.01,0,121,0,69.0
Yagoua,330,3,silty,2014-06-29,0,0,34.0,26.0,3.34,74.64,0,124,0,67.5
Yagoua,330,3,silty,2014-06-28,0,0,35.5,26.0,4.32,74.64,1,124,0,67.5
Yagoua,330,3,silty,2014-06-27,0,0,36.0,26.0,5.12,74.64,1,122,0,67.5
Yagoua,330,3,silty,2014-06-26,0,0,35.0,26.0,0.0,74.64,1,110,0,67.5
Yagoua,330,3,silty,2014-06-25,0,0,34.0,26.0,0.0,74.64,1,107,0,65.0
Yagoua,330,3,silty,2014-06-24,0,0,36.0,26.0,0.0,74.64,1,104,0,63.5
Yagoua,330,3,silty,2014-06-23,0,0,36.5,26.0,0.0,74.64,1,98,0,63.5
Yagoua,330,3,silty,2014-06-22,0,0,36.5,26.0,6.67,72.22,1,90,0,63.5
Yagoua,330,3,silty,2014-06-21,0,0,36.5,26.0,6.1,72.22,1,62,0,63.5
Yagoua,330,3,silty,2014-06-20,0,0,36.5,26.0,2.74,72.22,1,55,0,63.5
Yagoua,330,3,silty,2014-06-19,0,0,36.5,26.0,2.76,72.22,1,52,0,63.5
Yagoua,330,3,silty,2014-06-18,0,1,36.5,26.0,0.0,72.22,1,46,0,63.5
Yagoua,330,3,silty,2014-06-17,0,1,36.5,26.0,0.0,72.22,1,42,0,63.5
Yagoua,330,3,silty,2014-06-16,0,1,36.5,26.0,4.1,69.01,1,43,0,63.0
Yagoua,330,3,silty,2014-06-15,0,1,36.5,26.0,7.2,69.01,1,43,0,63.0
Yagoua,330,3,silty,2014-06-14,0,1,36.5,26.0,0.0,69.01,1,42,0,63.0
Yagoua,330,3,silty,2014-06-13,0,1,36.5,26.0,0.0,69.01,1,42,0,63.0
Yagoua,330,3,silty,2014-06-12,0,1,36.5,26.0,0.0,62.23,1,43,0,63.0
Yagoua,330,3,silty,2014-06-11,0,1,36.5,26.0,0.0,62.23,1,43,0,62.5
Yagoua,330,3,silty,2014-06-10,0,1,36.5,26.0,3.5,62.23,1,44,0,62.5
Yagoua,330,3,silty,2014-06-09,0,1,36.5,26.0,6.8,56.43,1,45,0,62.5
Yagoua,330,3,silty,2014-06-08,0,1,36.5,26.0,0.0,56.43,1,44,0,62.5
Yagoua,330,3,silty,2014-06-07,0,1,36.5,26.0,0.0,56.43,1,44,0,62.5
Yagoua,330,3,silty,2014-06-06,0,1,36.5,26.0,0.0,56.43,1,43,0,62.5
Yagoua,330,3,silty,2014-06-05,0,1,38.5,29.0,4.12,56.43,1,41,0,62.5
Yagoua,330,3,silty,2014-06-04,0,1,36.5,29.0,3.2,51.45,1,41,0,60.0
Yagoua,330,3,silty,2014-06-03,0,1,36.5,29.0,0.0,51.45,1,41,0,60.0
Yagoua,330,3,silty,2014-06-02,0,1,36.5,29.0,3.57,51.45,1,40,0,60.0
Yagoua,330,3,silty,2014-06-01,0,1,36.5,29.0,0.0,51.45,1,40,0,60.0
Yagoua,330,3,silty,2014-05-31,0,1,36.5,29.0,0.0,51.45,1,42,0,58.0
Yagoua,330,3,silty,2014-05-30,0,1,38.5,29.0,0.0,51.45,1,41,0,58.0
Yagoua,330,3,silty,2014-05-29,0,1,38.5,29.0,0.0,47.88,1,40,0,58.0
Yagoua,330,3,silty,2014-05-28,0,1,38.5,29.0,0.0,47.88,1,40,0,58.0
Yagoua,330,3,silty,2014-05-27,0,1,39.0,29.0,0.0,47.88,1,40,0,56.5
Yagoua,330,3,silty,2014-05-26,0,1,39.0,29.0,0.0,47.88,1,41,0,56.5
Yagoua,330,3,silty,2014-05-25,0,1,39.0,29.0,0.0,47.88,1,39,0,56.5
Yagoua,330,3,silty,2014-05-24,0,1,39.0,29.0,0.0,43.23,1,38,0,56.5
Yagoua,330,3,silty,2014-05-23,0,1,39.0,29.0,0.0,43.23,1,37,0,56.5
Yagoua,330,3,silty,2014-05-22,0,1,39.0,29.0,0.0,43.23,1,34,0,53.0
Yagoua,330,3,silty,2014-05-21,0,1,39.0,29.0,0.0,43.23,1,31,0,53.0
Yagoua,330,3,silty,2014-05-20,0,1,39.0,29.0,0.0,35.55,1,30,0,52.0
Yagoua,330,3,silty,2014-05-19,0,1,39.0,29.0,0.0,33.43,1,-999,0,50.0
Yagoua,330,3,silty,2014-05-18,0,1,39.0,29.0,0.0,29.02,1,-999,0,48.0
Yagoua,330,3,silty,2014-05-17,0,1,39.0,29.0,0.0,29.02,1,-999,0,45.0
Yagoua,330,3,silty,2014-05-16,0,1,39.0,29.0,0.0,26.55,1,-999,0,41.0
Yagoua,330,3,silty,2014-05-15,0,1,39.0,29.0,0.0,26.55,1,-999,0,41.0
Yagoua,330,3,silty,2014-05-14,0,1,39.0,29.0,0.0,24.33,1,-999,0,41.0
Yagoua,330,3,silty,2014-05-13,0,1,39.0,29.0,0.0,21.76,1,-999,0,39.0
Yagoua,330,3,silty,2014-05-12,0,1,39.0,29.0,0.0,18.44,1,-999,0,39.0
Yagoua,330,3,silty,2014-05-11,0,1,39.0,29.0,0.0,18.44,1,-999,0,37.0
Yagoua,330,3,silty,2014-05-10,0,1,39.0,29.0,0.0,18.44,1,-999,0,37.0
Yagoua,330,3,silty,2014-05-09,0,1,39.0,29.0,0.0,18.44,1,-999,0,37.0
Yagoua,330,3,silty,2014-05-08,0,1,39.0,29.0,0.0,18.44,1,-999,0,37.0
Yagoua,330,3,silty,2014-05-07,0,1,39.0,28.0,0.0,18.44,1,-999,0,37.0
Yagoua,330,3,silty,2014-05-06,0,1,39.0,28.0,0.0,18.44,1,-999,0,35.0
Yagoua,330,3,silty,2014-05-05,0,1,39.0,28.0,0.0,15.38,1,-999,0,33.0
Yagoua,330,3,silty,2014-05-04,0,1,39.0,28.0,0.0,14.22,1,-999,0,31.0
Yagoua,330,3,silty,2014-05-03,0,1,39.0,28.0,0.0,8.88,1,-999,0,29.0
Yagoua,330,3,silty,2014-05-02,0,1,39.0,28.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2014-05-01,0,1,39.0,28.0,0.0,8.88,1,-999,0,27.0
Yagoua,330,3,silty,2014-04-30,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-29,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-28,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-27,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-26,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-25,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.0
Yagoua,330,3,silty,2014-04-24,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.5
Yagoua,330,3,silty,2014-04-23,0,1,41.0,28.0,0.0,8.88,1,-999,0,28.5
Yagoua,330,3,silty,2014-04-22,0,1,41.0,28.0,0.0,8.88,1,47,0,28.5
Yagoua,330,3,silty,2014-04-21,0,1,41.0,28.0,0.0,8.88,1,45,0,28.5
Yagoua,330,3,silty,2014-04-20,0,1,41.0,28.0,0.0,8.88,1,44,0,28.5
Yagoua,330,3,silty,2014-04-19,0,1,41.0,28.0,0.0,8.88,1,41,0,28.5
Yagoua,330,3,silty,2014-04-18,0,1,41.0,28.0,0.0,8.88,1,42,0,28.5
Yagoua,330,3,silty,2014-04-17,0,1,41.0,28.0,0.0,8.88,1,43,0,28.5
Yagoua,330,3,silty,2014-04-16,0,1,41.0,28.0,0.0,8.88,1,45,0,29.5
Yagoua,330,3,silty,2014-04-15,0,1,41.0,28.0,0.0,8.88,1,47,0,29.5
Yagoua,330,3,silty,2014-04-14,0,1,41.0,28.0,0.0,8.88,1,47,0,29.5
Yagoua,330,3,silty,2014-04-13,0,1,41.0,28.0,0.0,8.88,1,45,0,29.5
Yagoua,330,3,silty,2014-04-12,0,1,41.0,28.0,0.0,8.88,1,38,0,29.5
Yagoua,330,3,silty,2014-04-11,0,1,41.0,28.0,0.0,8.88,1,28,0,29.5
Yagoua,330,3,silty,2014-04-10,0,1,41.0,28.0,0.0,8.88,1,26,0,29.5
Yagoua,330,3,silty,2014-04-09,0,1,41.0,28.0,0.0,8.88,1,25,0,29.5
Yagoua,330,3,silty,2014-04-08,0,1,41.0,28.0,0.0,8.88,1,23,0,31.0
Yagoua,330,3,silty,2014-04-07,0,1,41.0,28.0,0.0,8.88,1,21,0,31.0
Yagoua,330,3,silty,2014-04-06,0,1,41.0,25.0,0.0,8.88,1,19,0,31.0
Yagoua,330,3,silty,2014-04-05,0,1,41.0,25.0,0.0,8.88,1,17,0,31.0
Yagoua,330,3,silty,2014-04-04,0,1,41.0,25.0,0.0,8.88,1,16,0,31.0
Yagoua,330,3,silty,2014-04-03,0,1,41.0,25.0,0.0,8.88,1,15,0,31.0
Yagoua,330,3,silty,2014-04-02,0,1,41.0,25.0,0.0,8.88,1,15,0,31.0
Yagoua,330,3,silty,2014-04-01,0,1,41.0,25.0,0.0,8.88,1,14,0,31.0
Yagoua,330,3,silty,2014-03-31,0,1,40.0,25.0,0.0,8.88,1,14,0,31.0
Yagoua,330,3,silty,2014-03-30,0,1,40.0,25.0,0.0,8.88,1,13,0,31.0
Yagoua,330,3,silty,2014-03-29,0,1,40.0,25.0,0.0,8.88,1,13,0,31.0
Yagoua,330,3,silty,2014-03-28,0,1,40.0,25.0,0.0,8.88,1,13,0,32.0
Yagoua,330,3,silty,2014-03-27,0,1,40.0,25.0,0.0,8.88,1,13,0,32.0
Yagoua,330,3,silty,2014-03-26,0,1,40.0,25.0,0.0,8.88,1,13,0,32.0
Yagoua,330,3,silty,2014-03-25,0,1,40.0,25.0,0.0,8.88,1,13,0,32.0
Yagoua,330,3,silty,2014-03-24,0,1,40.0,25.0,0.0,8.88,1,14,0,32.0
Yagoua,330,3,silty,2014-03-23,0,1,40.0,25.0,0.0,8.88,1,14,0,32.0
Yagoua,330,3,silty,2014-03-22,0,1,40.0,25.0,0.0,8.88,1,14,0,32.0
Yagoua,330,3,silty,2014-03-21,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-20,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-19,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-18,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-17,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-16,0,1,40.0,25.0,0.0,8.88,1,15,0,32.0
Yagoua,330,3,silty,2014-03-15,0,1,40.0,25.0,0.0,8.88,1,16,0,32.0
Yagoua,330,3,silty,2014-03-14,0,1,40.0,25.0,0.0,8.88,1,16,0,32.0
Yagoua,330,3,silty,2014-03-13,0,1,40.0,25.0,0.0,8.88,1,17,0,32.0
Yagoua,330,3,silty,2014-03-12,0,1,40.0,25.0,0.0,8.88,1,17,0,32.0
Yagoua,330,3,silty,2014-03-11,0,1,40.0,25.0,0.0,8.88,1,17,0,32.0
Yagoua,330,3,silty,2014-03-10,0,1,40.0,25.0,0.0,8.88,1,17,0,32.0
Yagoua,330,3,silty,2014-03-09,0,1,40.0,25.0,0.0,8.88,1,17,0,33.5
Yagoua,330,3,silty,2014-03-08,0,1,40.0,25.0,0.0,8.88,1,18,0,33.5
Yagoua,330,3,silty,2014-03-07,0,1,40.0,25.0,0.0,8.88,1,18,0,33.5
Yagoua,330,3,silty,2014-03-06,0,1,40.0,25.0,0.0,8.88,1,19,0,33.5
Yagoua,330,3,silty,2014-03-05,0,1,40.0,25.0,0.0,8.88,1,19,0,33.5
Yagoua,330,3,silty,2014-03-04,0,1,40.0,25.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-03-03,0,1,40.0,25.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-03-02,0,1,37.0,25.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-03-01,0,1,37.0,25.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-02-28,0,1,37.0,25.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-02-27,0,1,37.0,21.0,0.0,8.88,1,20,0,33.5
Yagoua,330,3,silty,2014-02-26,0,1,37.0,21.0,0.0,8.88,1,21,0,33.5
Yagoua,330,3,silty,2014-02-25,0,1,37.0,21.0,0.0,8.88,1,21,0,33.5
Yagoua,330,3,silty,2014-02-24,0,1,37.0,21.0,0.0,8.88,1,22,0,33.5
Yagoua,330,3,silty,2014-02-23,0,1,37.0,21.0,0.0,8.88,1,23,0,33.5
Yagoua,330,3,silty,2014-02-22,0,1,37.0,21.0,0.0,8.88,1,23,0,35.0
Yagoua,330,3,silty,2014-02-21,0,1,37.0,21.0,0.0,8.88,1,24,0,35.0
Yagoua,330,3,silty,2014-02-20,0,1,37.0,21.0,0.0,8.88,1,24,0,35.0
Yagoua,330,3,silty,2014-02-19,0,1,37.0,21.0,0.0,8.88,1,25,0,35.0
Yagoua,330,3,silty,2014-02-18,0,1,37.0,21.0,0.0,8.88,1,25,0,35.0
Yagoua,330,3,silty,2014-02-17,0,1,37.0,21.0,0.0,8.88,1,25,0,35.0
Yagoua,330,3,silty,2014-02-16,0,1,37.0,21.0,0.0,8.88,1,25,0,35.0
Yagoua,330,3,silty,2014-02-15,0,1,37.0,21.0,0.0,8.88,1,26,0,35.0
Yagoua,330,3,silty,2014-02-14,0,1,37.0,21.0,0.0,8.88,1,26,0,35.0
Yagoua,330,3,silty,2014-02-13,0,1,37.0,21.0,0.0,8.88,1,27,0,37.0
Yagoua,330,3,silty,2014-02-12,0,1,37.0,21.0,0.0,8.88,1,27,0,38.0
Yagoua,330,3,silty,2014-02-11,0,1,37.0,21.0,0.0,8.88,1,28,0,38.0
Yagoua,330,3,silty,2014-02-10,0,1,37.0,21.0,0.0,8.88,1,28,0,38.0
Yagoua,330,3,silty,2014-02-09,0,1,37.0,21.0,0.0,8.88,1,29,0,38.0
Yagoua,330,3,silty,2014-02-08,0,1,37.0,21.0,0.0,8.88,1,29,0,38.0
Yagoua,330,3,silty,2014-02-07,0,1,37.0,21.0,0.0,8.88,1,30,0,38.0
Yagoua,330,3,silty,2014-02-06,0,1,37.0,21.0,0.0,10.35,1,31,0,38.0
Yagoua,330,3,silty,2014-02-05,0,1,37.0,19.0,0.0,10.35,1,31,0,40.0
Yagoua,330,3,silty,2014-02-04,0,1,37.0,19.0,0.0,10.35,1,32,0,40.0
Yagoua,330,3,silty,2014-02-03,0,1,37.0,19.0,0.0,10.35,1,33,0,40.0
Yagoua,330,3,silty,2014-02-02,0,1,37.0,19.0,0.0,10.35,1,34,0,40.0
Yagoua,330,3,silty,2014-02-01,0,1,37.0,19.0,0.0,10.35,1,32,0,40.0
Yagoua,330,3,silty,2014-01-31,0,1,37.0,19.0,0.0,10.35,0,33,0,41.0
Yagoua,330,3,silty,2014-01-30,0,1,37.0,19.0,0.0,10.35,0,34,0,41.0
Yagoua,330,3,silty,2014-01-29,0,1,37.0,19.0,0.0,10.35,0,35,0,41.0
Yagoua,330,3,silty,2014-01-28,0,1,37.0,19.0,0.0,10.35,0,35,0,41.0
